Date,Open,High,Low,Close,Adj Close,Volume,Return
7/27/2006,17.075001,17.245001,16.725,16.790001,13.029814,10711600,0.225
7/28/2006,16.834999,17.219999,16.83,17.014999,13.204425,11539000,0.1
7/31/2006,16.965,17.245001,16.83,17.115,13.282023,9322600,-0.635
8/1/2006,16.995001,16.995001,16.200001,16.48,12.789236,27140400,0.17
8/2/2006,16.375,16.855,16.375,16.65,12.921159,38096200,-1.33
8/3/2006,14.545,15.77,14.36,15.32,11.889019,114960000,-0.015
8/4/2006,15.57,15.605,15.14,15.305,11.877382,31925600,0.095
8/7/2006,15.25,15.605,15.23,15.4,11.951105,26483200,-0.23
8/8/2006,15.545,15.56,15.115,15.17,11.772616,17683400,-0.395
8/9/2006,15.295,15.34,14.685,14.775,11.466075,32056000,0.205
8/10/2006,14.75,15.035,14.685,14.98,11.625168,26931200,-0.03
8/11/2006,14.925,14.975,14.785,14.95,11.601884,16196200,0.03
8/14/2006,15.125,15.165,14.935,14.98,11.625168,14702600,0.115
8/15/2006,15.145,15.195,14.945,15.095,11.714411,11857200,0.225
8/16/2006,15.185,15.345,14.985,15.32,11.889019,13215200,0.325
8/17/2006,15.265,15.67,15.145,15.645,12.141235,18233200,-0.085
8/18/2006,15.7,15.725,15.435,15.56,12.075274,15081400,-0.22
8/21/2006,15.39,15.47,15.25,15.34,11.904543,9163200,-0.255
8/22/2006,15.28,15.4,14.975,15.085,11.706653,13351000,-0.24
8/23/2006,15.015,15.105,14.795,14.845,11.520401,16930800,-0.03
8/24/2006,14.92,14.955,14.745,14.815,11.497122,13342200,0.16
8/25/2006,14.765,15.065,14.755,14.975,11.621287,13735200,0.26
8/28/2006,14.945,15.24,14.88,15.235,11.823057,11634800,-0.055
8/29/2006,15.255,15.305,14.935,15.18,11.780375,13619600,0.19
8/30/2006,15.195,15.43,15.095,15.37,11.927821,11793800,0.135
8/31/2006,15.455,15.57,15.16,15.505,12.032587,21694800,0.375
9/1/2006,15.805,16.075001,15.685,15.88,12.323609,20571200,0.115
9/5/2006,15.93,16,15.715,15.995,12.412851,13091000,-0.245
9/6/2006,15.945,16.094999,15.74,15.75,12.222724,16895200,-0.19
9/7/2006,15.735,15.785,15.53,15.56,12.075274,13656600,0.035
9/8/2006,15.625,15.7,15.455,15.595,12.102438,12049800,0.16
9/11/2006,15.545,15.81,15.265,15.755,12.226603,16686600,0.465
9/12/2006,15.755,16.25,15.65,16.219999,12.587459,14314600,0.3
9/13/2006,16.299999,16.700001,16.285,16.52,12.820278,19016800,-0.005
9/14/2006,16.620001,16.639999,16.25,16.514999,12.816394,13924400,0.41
9/15/2006,16.275,17.07,16.275,16.924999,13.134576,33364600,-0.105
9/18/2006,16.93,16.99,16.75,16.82,13.053091,12791400,0.02
9/19/2006,16.975,17.059999,16.639999,16.84,13.068613,14924200,0.5
9/20/2006,17.110001,17.475,17.07,17.34,13.456636,17550400,-0.335
9/21/2006,17.485001,17.495001,16.959999,17.004999,13.196662,17892000,0
9/22/2006,17.110001,17.299999,16.795,17.004999,13.196662,15645400,0.22
9/25/2006,17.055,17.280001,16.695,17.225,13.367391,12569800,-0.09
9/26/2006,17.25,17.325001,16.995001,17.135,13.297543,12856600,0.1
9/27/2006,17.200001,17.52,17.065001,17.235001,13.375151,18121800,-0.125
9/28/2006,17.299999,17.344999,17.014999,17.110001,13.278145,12524000,-0.085
9/29/2006,17.165001,17.174999,17.004999,17.025,13.212181,9662000,-0.215
10/2/2006,17.075001,17.174999,16.805,16.809999,13.045331,15510800,0.195
10/3/2006,16.865,17.145,16.865,17.004999,13.196662,13448000,0.975
10/4/2006,16.99,18.045,16.950001,17.98,13.953306,34076400,1.365
10/5/2006,19,19.495001,18.65,19.344999,15.012601,60389200,-0.14
10/6/2006,19.35,19.75,19.120001,19.205,14.903961,37896400,-0.005
10/9/2006,19.120001,19.405001,19.014999,19.200001,14.900082,13817200,-0.18
10/10/2006,19.014999,19.195,18.9,19.02,14.760391,16113800,-0.31
10/11/2006,18.93,18.965,18.57,18.709999,14.519818,16488400,0.27
10/12/2006,18.975,19,18.77,18.98,14.729349,13858400,-0.015
10/13/2006,18.995001,19,18.795,18.965,14.71771,11842600,0.235
10/16/2006,19.030001,19.275,18.92,19.200001,14.900082,10890400,-0.27
10/17/2006,19.129999,19.200001,18.875,18.93,14.690548,11343800,-0.035
10/18/2006,19.1,19.25,18.75,18.895,14.663382,8783800,-0.005
10/19/2006,18.700001,18.959999,18.625,18.889999,14.659507,9555800,-0.17
10/20/2006,18.885,18.915001,18.360001,18.719999,14.527574,16850200,0.43
10/23/2006,18.695,19.25,18.514999,19.15,14.861277,17247000,-0.045
10/24/2006,19.1,19.290001,18.889999,19.105,14.826359,11506600,0.125
10/25/2006,19.004999,19.275,19,19.23,14.923361,9940800,0.205
10/26/2006,19.27,19.5,19.155001,19.434999,15.082447,12118600,-0.425
10/27/2006,19.41,19.434999,18.945,19.01,14.75263,9324000,0.06
10/30/2006,19.004999,19.15,18.809999,19.07,14.799202,7522600,-0.195
10/31/2006,19.120001,19.174999,18.715,18.875,14.647868,10549800,-0.075
11/1/2006,18.995001,19.129999,18.665001,18.799999,14.58966,13643400,-0.14
11/2/2006,18.725,18.82,18.424999,18.66,14.481017,11327200,-0.425
11/3/2006,18.639999,18.700001,18.110001,18.235001,14.151193,18159200,0.505
11/6/2006,18.280001,18.965,18.25,18.74,14.5431,16681000,-0.205
11/7/2006,18.775,18.775,18.475,18.535,14.384002,14534600,0.13
11/8/2006,18.43,18.790001,18.26,18.665001,14.484896,12796600,-0.205
11/9/2006,18.785,18.785,18.35,18.459999,14.32581,9608800,0.435
11/10/2006,18.52,18.940001,18.49,18.895,14.663382,10212200,0.325
11/13/2006,18.950001,19.375,18.895,19.219999,14.915601,13351600,0.02
11/14/2006,19.26,19.375,19,19.24,14.931123,13777800,0.245
11/15/2006,19.33,19.695,19.26,19.485001,15.121252,14137000,0.23
11/16/2006,19.615,20.004999,19.594999,19.715,15.299747,27037000,-1.005
11/17/2006,18.51,18.77,18.360001,18.709999,14.519818,41730000,-0.335
11/20/2006,18.504999,18.700001,18.360001,18.375,14.259844,20019200,-0.09
11/21/2006,18.295,18.424999,18.25,18.285,14.190001,13819000,-0.095
11/22/2006,18.280001,18.375,17.855,18.190001,14.116278,17494000,-0.035
11/24/2006,18.035,18.375,18.035,18.155001,14.089116,5549800,-0.25
11/27/2006,18.105,18.155001,17.83,17.905001,13.895097,12931400,-0.245
11/28/2006,17.790001,17.92,17.620001,17.66,13.704969,14835400,0.19
11/29/2006,17.809999,17.9,17.620001,17.85,13.852419,13485800,-0.205
11/30/2006,17.799999,17.950001,17.58,17.645,13.693329,14480600,-0.045
12/1/2006,17.625,17.775,17.450001,17.6,13.658412,11844800,0.275
12/4/2006,17.674999,17.995001,17.625,17.875,13.871818,13273800,0.545
12/5/2006,18.33,18.57,18.254999,18.42,14.294767,21493600,0.01
12/6/2006,18.475,18.485001,18.24,18.43,14.302529,10064000,-0.19
12/7/2006,18.4,18.51,18.200001,18.24,14.155076,10972200,-0.03
12/8/2006,18.23,18.424999,18.049999,18.209999,14.131796,11043200,0.105
12/11/2006,18.440001,18.495001,18.075001,18.315001,14.213279,8238400,-0.17
12/12/2006,18.264999,18.344999,18.01,18.145,14.081353,10063600,-0.105
12/13/2006,18.25,18.275,17.934999,18.040001,13.999866,10553000,0.26
12/14/2006,18.135,18.424999,18.049999,18.299999,14.201635,10735400,-0.09
12/15/2006,18.33,18.495001,18.129999,18.209999,14.131796,16041000,-0.075
12/18/2006,18.24,18.34,18.02,18.135,14.073595,8672200,0.13
12/19/2006,18,18.280001,17.940001,18.264999,14.174479,10628200,-0.055
12/20/2006,18.245001,18.370001,18.200001,18.209999,14.131796,9701000,-0.005
12/21/2006,18.165001,18.4,18.125,18.205,14.127917,7831800,-0.29
12/22/2006,18.18,18.24,17.91,17.915001,13.902862,7986800,-0.07
12/26/2006,17.915001,17.959999,17.75,17.844999,13.848535,7631000,0.05
12/27/2006,17.825001,18.105,17.825001,17.895,13.887341,6860200,-0.035
12/28/2006,17.945,17.98,17.76,17.860001,13.860183,8026600,-0.15
12/29/2006,17.844999,17.975,17.65,17.709999,13.743767,8287000,-0.085
1/3/2007,17.799999,18.1,17.32,17.625,13.677805,18034600,0.02
1/4/2007,17.684999,17.75,17.395,17.645,13.693329,14656000,-0.075
1/5/2007,17.559999,17.645,17.485001,17.57,13.635129,13131400,-0.065
1/8/2007,17.455,17.629999,17.450001,17.504999,13.584683,11614400,-0.075
1/9/2007,17.5,17.695,17.35,17.43,13.526475,14305000,-0.055
1/10/2007,17.35,17.389999,17.084999,17.375,13.483794,18658400,0.53
1/11/2007,17.25,18.02,17.25,17.905001,13.895097,17787400,0.045
1/12/2007,17.92,18.17,17.875,17.950001,13.93002,12618400,0.16
1/16/2007,18,18.184999,17.855,18.110001,14.054192,9409800,0.035
1/17/2007,18.129999,18.26,18.094999,18.145,14.081353,12711200,-0.26
1/18/2007,18.264999,18.305,17.780001,17.885,13.879582,12058200,-0.115
1/19/2007,17.764999,17.969999,17.700001,17.77,13.790334,13125800,-0.125
1/22/2007,17.75,17.799999,17.5,17.645,13.693329,11134600,-0.17
1/23/2007,17.65,17.834999,17.41,17.475,13.561407,12573000,-0.08
1/24/2007,17.6,17.639999,17.389999,17.395,13.499317,16345800,-0.41
1/25/2007,17.344999,17.370001,16.940001,16.985001,13.181138,20933800,-0.045
1/26/2007,17.084999,17.195,16.745001,16.940001,13.146217,21918400,0.34
1/29/2007,17.035,17.395,16.83,17.280001,13.410076,22260200,0
1/30/2007,17.594999,17.68,17.26,17.280001,13.410076,28372200,0.19
1/31/2007,17.315001,17.58,17.184999,17.469999,13.557523,21878800,-0.265
2/1/2007,17.565001,17.709999,17.190001,17.205,13.351866,27823800,-0.07
2/2/2007,17.290001,17.290001,17.01,17.135,13.297543,15402400,-0.125
2/5/2007,17.105,17.145,16.940001,17.01,13.200537,15551200,-0.175
2/6/2007,17.025,17.045,16.635,16.834999,13.064732,23613800,0
2/7/2007,16.84,16.995001,16.639999,16.834999,13.064732,16508600,-0.125
2/8/2007,16.834999,16.885,16.575001,16.709999,12.967726,24264000,-0.23
2/9/2007,16.745001,16.805,16.450001,16.48,12.789236,15744600,-0.145
2/12/2007,16.450001,16.48,16.190001,16.334999,12.676711,16309600,-0.005
2/13/2007,16.389999,16.49,16.235001,16.33,12.672829,16651000,0.34
2/14/2007,16.375,16.725,16.360001,16.67,12.936686,19788400,-0.06
2/15/2007,16.67,16.67,16.5,16.610001,12.890121,13726600,-0.105
2/16/2007,16.700001,16.700001,16.434999,16.504999,12.808633,13687400,-0.095
2/20/2007,16.5,16.52,16.23,16.41,12.734909,20521400,-0.21
2/21/2007,16.315001,16.41,16.135,16.200001,12.571945,20896200,0.305
2/22/2007,16.205,16.514999,16.139999,16.504999,12.808633,23909200,-0.13
2/23/2007,16.5,16.57,16.355,16.375,12.707751,25196200,-0.37
2/26/2007,16.299999,16.299999,15.905,16.004999,12.420609,20676600,-0.63
2/27/2007,15.825,15.905,15.25,15.375,11.931705,37955200,0.075
2/28/2007,15.375,15.69,15.12,15.45,11.989907,20787000,-0.255
3/1/2007,15.1,15.4,15.005,15.195,11.792016,24392800,-0.255
3/2/2007,15,15.145,14.9,14.94,11.594124,28450000,-0.235
3/5/2007,14.8,14.905,14.655,14.705,11.411754,23284200,0.295
3/6/2007,14.94,15.11,14.885,15,11.640687,21349400,0.235
3/7/2007,15,15.37,14.975,15.235,11.823057,28198400,0.115
3/8/2007,15.445,15.725,15.315,15.35,11.912308,30076800,-0.195
3/9/2007,15.46,15.495,15.035,15.155,11.760974,20225000,-0.12
3/12/2007,15.2,15.24,14.955,15.035,11.667848,21363200,-0.355
3/13/2007,14.98,15.045,14.635,14.68,11.392349,22052400,-0.02
3/14/2007,14.67,14.715,14.43,14.66,11.376831,27565400,0.135
3/15/2007,14.72,14.895,14.705,14.795,11.481599,17967000,0.495
3/16/2007,15.155,15.575,15.025,15.29,11.865741,51052600,0.23
3/19/2007,15.47,15.705,15.42,15.52,12.04423,24575600,0.17
3/20/2007,15.59,15.8,15.51,15.69,12.176156,27376200,0.445
3/21/2007,15.845,16.135,15.73,16.135,12.5215,31101000,-0.315
3/22/2007,16.195,16.225,15.76,15.82,12.277046,27936000,-0.11
3/23/2007,15.875,15.875,15.6,15.71,12.191682,18907400,0.265
3/26/2007,16.075001,16.075001,15.685,15.975,12.39733,24632200,-0.115
3/27/2007,15.975,16,15.8,15.86,12.308087,20935000,-0.22
3/28/2007,15.8,15.845,15.605,15.64,12.13736,30295800,0.025
3/29/2007,15.79,15.845,15.48,15.665,12.156759,19747200,0.015
3/30/2007,15.645,15.76,15.5,15.68,12.168398,14512000,-0.055
4/2/2007,15.77,15.785,15.525,15.625,12.125714,13401600,0.12
4/3/2007,15.715,15.99,15.655,15.745,12.21884,16233600,-0.075
4/4/2007,15.895,15.895,15.64,15.67,12.160638,14259400,0.03
4/5/2007,15.675,15.785,15.62,15.7,12.183924,13304800,-0.13
4/9/2007,15.76,15.76,15.525,15.57,12.08303,12981600,0.01
4/10/2007,15.53,15.64,15.44,15.58,12.090796,16442600,-0.215
4/11/2007,15.585,15.6,15.25,15.365,11.923942,29346400,-0.03
4/12/2007,15.365,15.425,15.15,15.335,11.900665,21283200,0.045
4/13/2007,15.395,15.425,15.245,15.38,11.935585,20855000,0.145
4/16/2007,15.385,15.625,15.38,15.525,12.048111,12799400,-0.005
4/17/2007,15.51,15.615,15.42,15.52,12.04423,11539000,-0.03
4/18/2007,15.52,15.585,15.425,15.49,12.020949,12581800,-0.1
4/19/2007,15.405,15.405,15.235,15.39,11.943347,12873200,0.44
4/20/2007,15.615,15.97,15.49,15.83,12.284808,40830800,-0.045
4/23/2007,15.83,15.99,15.7,15.785,12.249884,17174200,-0.115
4/24/2007,15.775,15.8,15.515,15.67,12.160638,18301400,0.25
4/25/2007,15.665,15.95,15.6,15.92,12.354651,19252800,-0.01
4/26/2007,15.92,16.15,15.82,15.91,12.346889,14569400,-0.16
4/27/2007,15.905,15.945,15.7,15.75,12.222724,18877800,-0.24
4/30/2007,15.725,15.805,15.5,15.51,12.036474,16122400,-0.005
5/1/2007,15.58,15.585,15.315,15.505,12.032587,15211400,0.12
5/2/2007,15.54,15.79,15.5,15.625,12.125714,18860000,0.185
5/3/2007,15.775,15.89,15.6,15.81,12.269283,45553400,-0.46
5/4/2007,15.935,15.95,15.28,15.35,11.912308,39617200,-0.175
5/7/2007,15.415,15.445,15.15,15.175,11.776496,25843200,-0.085
5/8/2007,15.16,15.185,15.005,15.09,11.710532,20120000,-0.07
5/9/2007,15.105,15.15,14.905,15.02,11.656208,25118000,-0.25
5/10/2007,14.955,15.04,14.75,14.77,11.462196,25249000,0.035
5/11/2007,14.82,14.92,14.75,14.805,11.489358,19497400,-0.355
5/14/2007,14.85,14.875,14.355,14.45,11.213864,37659400,-0.255
5/15/2007,14.455,14.5,14.185,14.195,11.015966,40708200,-0.095
5/16/2007,14.21,14.37,14.015,14.1,10.942247,53803800,0.135
5/17/2007,14.19,14.29,14.035,14.235,11.047013,67067400,0.24
5/18/2007,14.315,14.645,14.28,14.475,11.233264,40771200,0.165
5/21/2007,14.555,14.795,14.505,14.64,11.361312,29948200,-0.135
5/22/2007,14.66,14.765,14.465,14.505,11.256543,21238800,-0.06
5/23/2007,14.585,14.63,14.435,14.445,11.209981,17333600,-0.29
5/24/2007,14.45,14.575,14.04,14.155,10.98493,35887800,0.15
5/25/2007,14.265,14.35,14.1,14.305,11.101338,19349200,-0.02
5/29/2007,14.35,14.37,14.2,14.285,11.085815,16092800,0.065
5/30/2007,14.225,14.355,14.16,14.35,11.136259,18432000,0.055
5/31/2007,14.435,14.45,14.28,14.405,11.178941,16224200,0.16
6/1/2007,14.4,14.575,14.365,14.565,11.303108,21986600,-0.15
6/4/2007,14.425,14.505,14.31,14.415,11.186703,18872600,-0.12
6/5/2007,14.345,14.365,14.145,14.295,11.093577,21261400,-0.22
6/6/2007,14.195,14.2,14.06,14.075,10.922842,19618000,-0.355
6/7/2007,14.01,14.075,13.625,13.72,10.647346,38574600,0.115
6/8/2007,13.665,13.875,13.595,13.835,10.736594,27520400,-0.065
6/11/2007,13.855,13.9,13.755,13.77,10.686152,14606400,0.1
6/12/2007,13.525,14.03,13.45,13.87,10.763754,38147600,0.015
6/13/2007,13.935,13.955,13.715,13.885,10.7754,34107200,-0.08
6/14/2007,13.855,13.99,13.71,13.805,10.713315,23504400,0.08
6/15/2007,13.97,14,13.85,13.885,10.7754,27804200,-0.055
6/18/2007,13.985,14,13.785,13.83,10.732715,15965000,-0.035
6/19/2007,13.81,13.815,13.66,13.795,10.705556,20038800,-0.135
6/20/2007,13.765,13.855,13.63,13.66,10.600787,21873400,-0.53
6/21/2007,13.695,13.725,13.05,13.13,10.189482,78520800,-0.36
6/22/2007,13.02,13.02,12.75,12.77,9.910101,69861000,0.06
6/25/2007,12.835,12.88,12.61,12.83,9.956668,36040600,0.055
6/26/2007,12.925,13.025,12.85,12.885,9.999352,34854400,0.18
6/27/2007,12.84,13.08,12.81,13.065,10.13904,27023200,0.16
6/28/2007,13.25,13.41,13.135,13.225,10.263207,51034400,-0.105
6/29/2007,13.29,13.33,13.015,13.12,10.181723,57420800,-0.095
7/2/2007,13.2,13.22,13,13.025,10.107996,20598200,0.155
7/3/2007,13.06,13.2,13.03,13.18,10.228285,15957400,-0.01
7/5/2007,13.24,13.355,13.115,13.17,10.220524,25762000,0.105
7/6/2007,13.195,13.305,13.095,13.275,10.302009,16235800,-0.105
7/9/2007,13.26,13.315,13.125,13.17,10.220524,18173800,-0.115
7/10/2007,13.11,13.15,13.025,13.055,10.131278,25131800,-0.06
7/11/2007,13.04,13.09,12.975,12.995,10.084714,23130600,-0.015
7/12/2007,13.085,13.095,12.815,12.98,10.073077,34766600,0.055
7/13/2007,12.995,13.085,12.865,13.035,10.115757,23631400,0.005
7/16/2007,13.01,13.175,12.95,13.04,10.119639,14745400,-0.105
7/17/2007,13.035,13.125,12.9,12.935,10.038157,20700800,0.315
7/18/2007,12.91,13.27,12.885,13.25,10.282608,45137800,0.605
7/19/2007,13.37,14.085,13.34,13.855,10.752113,76960800,-0.005
7/20/2007,13.995,14.065,13.695,13.85,10.748237,38022400,0.235
7/23/2007,13.98,14.2,13.9,14.085,10.930606,39394200,0.06
7/24/2007,14.16,14.25,13.975,14.145,10.977167,37391400,-0.165
7/25/2007,14.17,14.185,13.84,13.98,10.849121,25189000,-0.265
7/26/2007,13.865,13.895,13.33,13.715,10.643468,48659800,-0.25
7/27/2007,13.615,13.75,13.36,13.465,10.449461,40579800,0.025
7/30/2007,13.42,13.555,13.235,13.49,10.468858,35948600,-0.15
7/31/2007,13.61,13.66,13.34,13.34,10.352452,33293000,0.26
8/1/2007,13.255,13.645,13.25,13.6,10.554221,43122000,-0.14
8/2/2007,13.85,14,13.42,13.46,10.445578,38705000,-0.305
8/3/2007,13.46,13.475,13.15,13.155,10.208882,33611000,0.29
8/6/2007,13.215,13.52,13.155,13.445,10.433935,24520400,0.115
8/7/2007,13.395,13.655,13.26,13.56,10.523183,22935000,0.3
8/8/2007,13.55,14.02,13.55,13.86,10.755993,27992800,0.165
8/9/2007,13.75,14.265,13.675,14.025,10.884042,40438800,-0.005
8/10/2007,13.885,14.3,13.885,14.02,10.880164,26435800,-0.115
8/13/2007,14.02,14.18,13.75,13.905,10.790917,23807600,-0.33
8/14/2007,13.9,13.9,13.505,13.575,10.534822,22729400,-0.29
8/15/2007,13.505,13.665,13.25,13.285,10.309771,29880200,0.02
8/16/2007,13.1,13.435,13.015,13.305,10.325291,27918800,0.045
8/17/2007,13.485,13.485,13.06,13.35,10.360212,32011000,0.105
8/20/2007,13.35,13.575,13.25,13.455,10.441696,17096800,0.22
8/21/2007,13.4,13.715,13.38,13.675,10.612426,23182800,0.095
8/22/2007,13.715,13.94,13.68,13.77,10.686152,18160000,-0.01
8/23/2007,13.805,13.86,13.565,13.76,10.678391,17207800,0.035
8/24/2007,13.72,13.805,13.65,13.795,10.705556,14682600,-0.11
8/27/2007,13.755,13.805,13.665,13.685,10.620188,8465800,-0.245
8/28/2007,13.705,13.705,13.43,13.44,10.430057,17876200,0.3
8/29/2007,13.465,13.765,13.445,13.74,10.66287,14857000,-0.065
8/30/2007,13.6,13.77,13.565,13.675,10.612426,11798200,0.1
8/31/2007,13.8,13.89,13.745,13.775,10.690032,16065800,0.085
9/4/2007,13.835,13.945,13.755,13.86,10.755993,14385800,-0.14
9/5/2007,13.765,13.85,13.66,13.72,10.647346,14070000,0.07
9/6/2007,13.725,13.86,13.725,13.79,10.701671,9987000,-0.21
9/7/2007,13.67,13.735,13.505,13.58,10.538701,15172800,-0.06
9/10/2007,13.56,13.67,13.4,13.52,10.49214,13329400,0.145
9/11/2007,13.575,13.735,13.53,13.665,10.604666,11242000,0
9/12/2007,13.61,13.7,13.54,13.665,10.604666,10660000,0.075
9/13/2007,13.65,13.85,13.615,13.74,10.66287,16451200,0.08
9/14/2007,13.645,13.875,13.625,13.82,10.724951,11803800,-0.17
9/17/2007,13.755,13.755,13.51,13.65,10.593023,15155200,0.265
9/18/2007,13.68,13.99,13.59,13.915,10.798681,18125600,-0.025
9/19/2007,13.9,14.095,13.805,13.89,10.779278,20991800,-0.145
9/20/2007,13.81,13.975,13.67,13.745,10.66675,19386600,-0.01
9/21/2007,13.745,13.95,13.735,13.735,10.658992,25109800,-0.16
9/24/2007,13.715,13.78,13.475,13.575,10.534822,23377000,-0.03
9/25/2007,13.48,13.6,13.415,13.545,10.511541,13688200,0.3
9/26/2007,13.58,13.91,13.43,13.845,10.744356,24143800,-0.36
9/27/2007,13.495,13.575,13.265,13.485,10.46498,56411000,-0.385
9/28/2007,13.435,13.45,12.975,13.1,10.166204,46547600,0.06
10/1/2007,13.135,13.275,13.08,13.16,10.212766,21456000,0.14
10/2/2007,13.135,13.35,13.135,13.3,10.321409,18567600,-0.03
10/3/2007,13.185,13.35,13.185,13.27,10.29813,12803800,-0.01
10/4/2007,13.245,13.345,13.18,13.26,10.290367,12476800,0.16
10/5/2007,13.355,13.46,13.225,13.42,10.414537,16055600,-0.09
10/8/2007,13.34,13.375,13.19,13.33,10.344691,13458000,0.055
10/9/2007,13.27,13.43,13.19,13.385,10.387374,13938600,-0.11
10/10/2007,13.255,13.355,13.22,13.275,10.302009,15583600,-0.115
10/11/2007,13.29,13.315,13.09,13.16,10.212766,21131000,0.01
10/12/2007,13.13,13.175,13.04,13.17,10.220524,15329800,-0.115
10/15/2007,13.14,13.16,13,13.055,10.131278,15685600,-0.02
10/16/2007,13.04,13.12,12.865,13.035,10.115757,17893600,0.165
10/17/2007,13.05,13.315,13.03,13.2,10.243804,31505600,0.13
10/18/2007,13.175,13.41,13.07,13.33,10.344691,18800400,-0.28
10/19/2007,13.33,13.355,13.04,13.05,10.127401,25239600,0.045
10/22/2007,12.97,13.195,12.94,13.095,10.162319,12120600,-0.025
10/23/2007,13.035,13.07,12.925,13.07,10.142918,15736400,-0.035
10/24/2007,12.95,13.07,12.815,13.035,10.115757,26540800,0.05
10/25/2007,13.1,13.24,12.9,13.085,10.15456,24769000,0
10/26/2007,13.185,13.215,12.97,13.085,10.15456,10769600,0.03
10/29/2007,13.09,13.155,12.99,13.115,10.17784,12670000,-0.04
10/30/2007,13.015,13.15,12.99,13.075,10.146797,11428000,0.265
10/31/2007,13.07,13.375,13.05,13.34,10.352452,22541200,-0.425
11/1/2007,13.2,13.34,12.9,12.915,10.022633,28337200,-0.15
11/2/2007,13,13.05,12.655,12.765,9.906224,28621600,-0.285
11/5/2007,12.64,12.665,12.41,12.48,9.685053,27537000,-0.005
11/6/2007,12.5,12.575,12.295,12.475,9.681171,16070400,-0.42
11/7/2007,12.325,12.415,12.05,12.055,9.355234,36773600,-0.355
11/8/2007,11.945,12.045,11.475,11.7,9.079736,52779600,-0.415
11/9/2007,11.525,11.65,11.285,11.285,8.757678,37158600,0.285
11/12/2007,11.31,11.77,11.31,11.57,8.97885,43949800,0.425
11/13/2007,11.785,11.995,11.57,11.995,9.308674,31595000,0.13
11/14/2007,12.025,12.125,11.96,12.125,9.409555,33250000,-0.075
11/15/2007,11.915,12.2,11.83,12.05,9.351354,40417000,-0.465
11/16/2007,10.935,11.75,10.885,11.585,8.990494,131420600,-0.15
11/19/2007,11.4,11.505,11.205,11.435,8.874084,65878000,0.115
11/20/2007,11.395,11.56,11.225,11.55,8.963329,61032000,-0.145
11/21/2007,11.315,11.56,11.285,11.405,8.850804,32754600,0.13
11/23/2007,11.4,11.545,11.305,11.535,8.951691,10370600,-0.445
11/26/2007,11.465,11.49,11.075,11.09,8.606351,37266000,0.215
11/27/2007,11.12,11.32,11.12,11.305,8.773199,22885000,0.175
11/28/2007,11.24,11.555,11.23,11.48,8.909004,38441600,0.04
11/29/2007,11.355,11.54,11.265,11.52,8.940048,19114200,0.175
11/30/2007,11.58,11.935,11.5,11.695,9.075852,27218000,-0.29
12/3/2007,11.615,11.715,11.395,11.405,8.850804,20982600,-0.235
12/4/2007,11.275,11.335,11.17,11.17,8.668433,28232600,0.155
12/5/2007,11.3,11.35,11.23,11.325,8.788716,16702600,0.1
12/6/2007,11.3,11.425,11.225,11.425,8.866327,19823400,-0.115
12/7/2007,11.36,11.49,11.27,11.31,8.777081,18346600,0.055
12/10/2007,11.31,11.43,11.295,11.365,8.819762,18035200,-0.415
12/11/2007,11.055,11.26,10.935,10.95,8.497699,39506400,-0.01
12/12/2007,11.09,11.15,10.825,10.94,8.489943,24800800,-0.19
12/13/2007,10.93,11.055,10.73,10.75,8.342491,22519000,-0.125
12/14/2007,10.615,10.725,10.525,10.625,8.245483,20953800,-0.55
12/17/2007,10.495,10.5,10.07,10.075,7.818664,33422600,0.225
12/18/2007,10.075,10.36,10.075,10.3,7.993274,26694800,-0.285
12/19/2007,10.16,10.28,9.945,10.015,7.772104,28317400,0.25
12/20/2007,10.075,10.28,10.025,10.265,7.96611,22996200,0.265
12/21/2007,10.305,10.59,10.25,10.53,8.171764,39319600,0.08
12/24/2007,10.56,10.65,10.505,10.61,8.233846,9659200,-0.2
12/26/2007,10.5,10.505,10.33,10.41,8.07864,10983800,-0.18
12/27/2007,10.28,10.345,10.145,10.23,7.938951,16365400,-0.165
12/28/2007,10.175,10.23,10.065,10.065,7.810901,19476400,0.17
12/31/2007,9.995,10.28,9.985,10.235,7.942831,25456600,-0.58
1/2/2008,10.07,10.08,9.64,9.655,7.492722,45448600,-0.305
1/3/2008,9.655,9.7,9.24,9.35,7.256029,47940200,-0.295
1/4/2008,9.235,9.27,9,9.055,7.027096,40105800,0.135
1/7/2008,9.15,9.405,9.055,9.19,7.131864,50480800,0.74
1/8/2008,10.09,10.505,9.915,9.93,7.706137,126297600,-0.2
1/9/2008,10,10.085,9.51,9.73,7.550926,48409600,0.425
1/10/2008,9.72,10.245,9.59,10.155,7.880746,45485000,-0.26
1/11/2008,9.985,10.035,9.76,9.895,7.678973,36160800,-0.12
1/14/2008,9.95,9.98,9.715,9.775,7.58585,23197400,-0.355
1/15/2008,9.63,9.7,9.41,9.42,7.310353,29007200,0.23
1/16/2008,9.49,9.885,9.42,9.65,7.488842,33159800,-0.125
1/17/2008,9.635,9.74,9.505,9.525,7.391835,23452200,-0.195
1/18/2008,9.375,9.675,9.195,9.33,7.240509,39570200,0.005
1/22/2008,8.895,9.435,8.83,9.335,7.24439,43731800,0.65
1/23/2008,9.06,10.095,9.055,9.985,7.748823,52041600,0.24
1/24/2008,10.05,10.24,9.96,10.225,7.93507,41792800,-0.395
1/25/2008,10.315,10.34,9.735,9.83,7.628531,35492000,0
